make,model,orientation,x_resolution,y_resolution,resolution_unit,software,datetime,y_and_c_positioning,_exif_ifd_pointer,compression,jpeg_interchange_format,jpeg_interchange_format_length,exposure_time,f_number,exposure_program,exif_version,datetime_original,datetime_digitized,components_configuration,compressed_bits_per_pixel,exposure_bias_value,max_aperture_value,metering_mode,light_source,flash,focal_length,maker_note,user_comment,subsec_time,subsec_time_original,subsec_time_digitized,flashpix_version,color_space,pixel_x_dimension,pixel_y_dimension,_interoperability_ifd_Pointer,sensing_method,file_source,scene_type,cfa_pattern,custom_rendered,exposure_mode,white_balance,digital_zoom_ratio,focal_length_in_35mm_film,scene_capture_type,gain_control,contrast,saturation,sharpness,subject_distance_range,spikelets_num,name
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 15:54:07,2,216,6,25988,12482,0.008,5.6,0,0221,2022:03:23 15:54:07,2022:03:23 15:54:07,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,20,20,20,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_42
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 11:54:36,2,216,6,26612,8881,0.008,5.6,0,0221,2022:03:24 11:54:36,2022:03:24 11:54:36,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,12,Spike_224
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 17:16:06,2,216,6,26236,8973,0.008,5.6,0,0221,2022:03:23 17:16:06,2022:03:23 17:16:06,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,00,00,00,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,13,Spike_124
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 16:08:35,2,216,6,25964,9008,0.008,5.6,0,0221,2022:03:23 16:08:35,2022:03:23 16:08:35,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,12,Spike_60
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 15:39:24,2,216,6,27344,8961,0.008,5.6,0,0221,2022:03:24 15:39:24,2022:03:24 15:39:24,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,90,90,90,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_401
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 16:36:22,2,216,6,24868,12201,0.0125,5.6,0,0221,2022:03:28 16:36:22,2022:03:28 16:36:22,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,90,90,90,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,7,Spike_805
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 15:48:01,2,216,6,28252,8710,0.008,6.3,0,0221,2022:03:24 15:48:01,2022:03:24 15:48:01,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_408
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:31:55,2,216,6,28380,8922,0.008,5.6,0,0221,2022:03:25 12:31:55,2022:03:25 12:31:55,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,00,00,00,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,15,Spike_483
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 11:45:51,2,216,6,25436,8892,0.008,5.6,0,0221,2022:03:24 11:45:51,2022:03:24 11:45:51,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,9,Spike_216
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 13:07:27,2,216,6,29796,8642,0.01,5.6,0,0221,2022:03:28 13:07:27,2022:03:28 13:07:27,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,11,Spike_783
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 10:54:25,2,216,6,25856,8691,0.01,5.6,0,0221,2022:03:28 10:54:25,2022:03:28 10:54:25,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,20,20,20,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,7,Spike_624
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 10:20:00,2,216,6,30360,8774,0.008,5.6,0,0221,2022:03:28 10:20:00,2022:03:28 10:20:00,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_579
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 11:12:51,2,216,6,30000,8720,0.008,5.6,0,0221,2022:03:28 11:12:51,2022:03:28 11:12:51,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,20,20,20,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_645
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 14:33:09,2,216,6,26456,8936,0.008,5.6,0,0221,2022:03:23 14:33:09,2022:03:23 14:33:09,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,8,Spike_28
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 16:55:22,2,216,6,26896,8907,0.008,5.6,0,0221,2022:03:23 16:55:22,2022:03:23 16:55:22,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,70,70,70,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,12,Spike_102
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 17:03:54,2,216,6,25644,8824,0.008,5.6,0,0221,2022:03:23 17:03:54,2022:03:23 17:03:54,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,20,20,20,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,8,Spike_112
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:01:41,2,216,6,26832,8857,0.008,5.6,0,0221,2022:03:25 12:01:41,2022:03:25 12:01:41,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,6,Spike_442
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 15:57:12,2,216,6,26256,8884,0.008,5.6,0,0221,2022:03:24 15:57:12,2022:03:24 15:57:12,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_416
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 15:20:47,2,216,6,27120,8912,0.00625,6.3,0,0221,2022:03:24 15:20:47,2022:03:24 15:20:47,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,80,80,80,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_379
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 15:56:14,2,216,6,27660,8874,0.008,5.6,0,0221,2022:03:23 15:56:14,2022:03:23 15:56:14,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,20,20,20,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_44
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:07:59,2,216,6,26960,9054,0.008,5.6,0,0221,2022:03:25 12:07:59,2022:03:25 12:07:59,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_451
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 16:42:25,2,216,6,27340,8851,0.008,5.6,0,0221,2022:03:23 16:42:25,2022:03:23 16:42:25,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,9,Spike_88
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 11:12:08,2,216,6,25812,8862,0.008,5.6,0,0221,2022:03:24 11:12:08,2022:03:24 11:12:08,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,40,40,40,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,10,Spike_186
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 11:19:10,2,216,6,26840,8843,0.008,5.6,0,0221,2022:03:24 11:19:10,2022:03:24 11:19:10,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,12,Spike_192
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 11:49:17,2,216,6,29752,8889,0.008,5.6,0,0221,2022:03:25 11:49:17,2022:03:25 11:49:17,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_426
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 09:47:20,2,216,6,25080,8917,0.01,5.6,0,0221,2022:03:28 09:47:20,2022:03:28 09:47:20,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,14,Spike_541
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 10:52:16,2,216,6,26756,8617,0.01,5.6,0,0221,2022:03:28 10:52:16,2022:03:28 10:52:16,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_619
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 12:00:44,2,216,6,25056,8837,0.01,5.6,0,0221,2022:03:28 12:00:44,2022:03:28 12:00:44,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,00,00,00,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_707
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 14:30:04,2,216,6,27544,8817,0.008,5.6,0,0221,2022:03:23 14:30:04,2022:03:23 14:30:04,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,11,Spike_24
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:02:02,2,216,6,27220,8890,0.008,5.6,0,0221,2022:03:25 12:02:02,2022:03:25 12:02:02,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,13,Spike_443
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 12:47:50,2,216,6,23968,11985,0.01,5.6,0,0221,2022:03:28 12:47:50,2022:03:28 12:47:50,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,20,20,20,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,12,Spike_766
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 17:12:54,2,216,6,27144,8863,0.008,5.6,0,0221,2022:03:23 17:12:54,2022:03:23 17:12:54,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,11,Spike_120
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 15:48:29,2,216,6,27920,8905,0.008,5.6,0,0221,2022:03:24 15:48:29,2022:03:24 15:48:29,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,80,80,80,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_409
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:06:08,2,216,6,25924,8981,0.008,5.6,0,0221,2022:03:25 12:06:08,2022:03:25 12:06:08,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_449
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 11:50:55,2,216,6,27332,8851,0.008,5.6,0,0221,2022:03:25 11:50:55,2022:03:25 11:50:55,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,11,Spike_429
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 10:50:11,2,216,6,27240,8761,0.01,5.6,0,0221,2022:03:28 10:50:11,2022:03:28 10:50:11,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,40,40,40,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,8,Spike_615
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 10:54:00,2,216,6,24716,8763,0.01,5.6,0,0221,2022:03:28 10:54:00,2022:03:28 10:54:00,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,80,80,80,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_623
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 11:08:07,2,216,6,23652,12445,0.01,5.6,0,0221,2022:03:28 11:08:07,2022:03:28 11:08:07,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,20,20,20,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,6,Spike_640
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 11:52:17,2,216,6,25276,9008,0.01,5.6,0,0221,2022:03:28 11:52:17,2022:03:28 11:52:17,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,20,20,20,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_697
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 16:49:19,2,216,6,27344,8807,0.008,5.6,0,0221,2022:03:23 16:49:19,2022:03:23 16:49:19,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,19,Spike_96
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:17:32,2,216,6,30964,8778,0.008,5.6,0,0221,2022:03:25 12:17:32,2022:03:25 12:17:32,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_464
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 10:51:50,2,216,6,25708,8670,0.01,5.6,0,0221,2022:03:28 10:51:50,2022:03:28 10:51:50,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,17,Spike_618
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 11:27:20,2,216,6,31016,8875,0.008,5.6,0,0221,2022:03:28 11:27:20,2022:03:28 11:27:20,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,40,40,40,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_664
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 12:07:47,2,216,6,29780,8777,0.01,5.6,0,0221,2022:03:28 12:07:47,2022:03:28 12:07:47,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_717
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 12:00:28,2,216,6,26808,9033,0.008,5.6,0,0221,2022:03:24 12:00:28,2022:03:24 12:00:28,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,90,90,90,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,12,Spike_228
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:44:26,2,216,6,25556,8993,0.008,5.6,0,0221,2022:03:25 12:44:26,2022:03:25 12:44:26,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,13,Spike_495
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 14:04:02,2,216,6,26952,8999,0.008,5.6,0,0221,2022:03:23 14:04:02,2022:03:23 14:04:02,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,15,Spike_1
